domain,source_file,ns_class
restoremyskin.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
retail-displays.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
retirementcommunity.co.uk,nominet_domains_2026-09-03.csv,none
retirementparkhome.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
reusablecups.co.uk,nominet_domains_2026-09-03.csv,none
revenues.uk,nominet_domains_2026-09-03.csv,none
reviewsinsurance.co.uk,nominet_domains_2026-09-03.csv,none
reviewsinsurance.uk,nominet_domains_2026-09-03.csv,none
ricemills.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
ride-on-mower.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
ride-on-mowers.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
rideons.co.uk,nominet_domains_2026-09-03.csv,none
rideons.uk,nominet_domains_2026-09-03.csv,none
riderlessbikes.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
rigidcontainers.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
rijswijck.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
ringetone.com,porkbun_domains_2026-09-02.csv,other
roast-coffee-beans.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
roast-coffee.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
roasted-coffee-beans.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
robot-eye-surgery.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
robot-mops.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
robot-mowers.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
robotdesign.uk,nominet_domains_2026-09-03.csv,none
roboteyesurgery.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
robotic-hand.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
robotic-hands.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
robotmaintenance.co.uk,nominet_domains_2026-09-03.csv,none
robotmaintenance.uk,nominet_domains_2026-09-03.csv,none
robotpalletizers.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
robotsales.uk,nominet_domains_2026-09-03.csv,none
rolex-submariners.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
roller-shutters.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
roof-boxes.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
roof-rack.co.uk,nominet_domains_2026-09-03.csv,none
roof-vents.co.uk,nominet_domains_2026-09-03.csv,none
roofaccesshatch.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
roofingfelt.co.uk,nominet_domains_2026-09-03.csv,none
roofscaffolding.co.uk,nominet_domains_2026-09-03.csv,none
rooftoppools.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
roomfinder.co.uk,nominet_domains_2026-09-03.csv,none
rubber-tracks.co.uk,nominet_domains_2026-09-03.csv,none
rubbergrassmats.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
rubbish-clearance.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
rulers.uk,nominet_domains_2026-09-03.csv,none
running-belt.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
running-belts.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
runningboots.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
ruql.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
sabinanigo.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
saccuir.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
safari-holiday.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
safetydeckingsystems.co.uk,nominet_domains_2026-09-03.csv,none
sailinginfo.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
sailmaking.co.uk,nominet_domains_2026-09-03.csv,none
salespipeline.uk,nominet_domains_2026-09-03.csv,none
salesy.uk,nominet_domains_2026-09-03.csv,none
salt-spreaders.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
saltsuppliers.co.uk,nominet_domains_2026-09-03.csv,none
sandbankshomes.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
sanitizor.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
sanquirino.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
santaclaus.uk,nominet_domains_2026-09-03.csv,none
saunalamp.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
saving-rate.co.uk,nominet_domains_2026-09-03.csv,none
savingrates.co.uk,nominet_domains_2026-09-03.csv,none
savings-rates.co.uk,nominet_domains_2026-09-03.csv,none
savingsaccountinterestrates.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
savingsaccountrates.co.uk,nominet_domains_2026-09-03.csv,none
savingsapp.co.uk,nominet_domains_2026-09-03.csv,none
savingsapp.uk,nominet_domains_2026-09-03.csv,none
savingsrate.co.uk,nominet_domains_2026-09-03.csv,none
savingsrates.co.uk,nominet_domains_2026-09-03.csv,none
savingsrates.uk,nominet_domains_2026-09-03.csv,none
scaffoldingboards.co.uk,nominet_domains_2026-09-03.csv,none
scaffoldingforhire.co.uk,nominet_domains_2026-09-03.csv,none
scaffoldingforhire.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
scaffoldinginsurance.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
scaffoldingsupplier.co.uk,nominet_domains_2026-09-03.csv,none
scales.co.uk,nominet_domains_2026-09-03.csv,none
schoolingloan.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
scooterreviews.uk,nominet_domains_2026-09-03.csv,none
scrappy-site.com,porkbun_domains_2026-09-02.csv,other
scrappy-sites.co.uk,nominet_domains_2026-09-03.csv,none
scrappy-sites.com,porkbun_domains_2026-09-02.csv,other
scrappy-sites.uk,nominet_domains_2026-09-03.csv,none
scrappy-website.com,porkbun_domains_2026-09-02.csv,other
scrappy-websites.com,porkbun_domains_2026-09-02.csv,other
scrappysite.com,porkbun_domains_2026-09-02.csv,other
scrappysites.co.uk,nominet_domains_2026-09-03.csv,none
scrappysites.uk,nominet_domains_2026-09-03.csv,none
scrappywebsite.com,porkbun_domains_2026-09-02.csv,other
scrappywebsites.co.uk,nominet_domains_2026-09-03.csv,none
scrappywebsites.com,porkbun_domains_2026-09-02.csv,other
scrappywebsites.uk,nominet_domains_2026-09-03.csv,none
scrapvans.co.uk,nominet_domains_2026-09-03.csv,none
screen-hire.co.uk,nominet_domains_2026-09-03.csv,none
screenpads.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
screenwriters.co.uk,nominet_domains_2026-09-03.csv,none
searchagency.uk,nominet_domains_2026-09-03.csv,none
seaweed-health.com,porkbun_domains_2026-09-02.csv,other
secondhandmotorhomes.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
secondhandvan.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
secondhandvansforsale.co.uk,nominet_domains_2026-09-03.csv,none
secondhandvansforsale.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
secretpresents.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
securevehiclestorage.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
securitycameras.co.uk,nominet_domains_2026-09-03.csv,none
sedative.co.uk,nominet_domains_2026-09-03.csv,none
seduce.co.uk,nominet_domains_2026-09-03.csv,none
seed-sheets.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
segmentation.uk,nominet_domains_2026-09-03.csv,none
selectionneur.com,porkbun_domains_2026-09-02.csv,other
selfassessments.co.uk,nominet_domains_2026-09-03.csv,none
selfassessments.uk,nominet_domains_2026-09-03.csv,none
selfdrivevehicles.co.uk,nominet_domains_2026-09-03.csv,none
selfemployedloan.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
senciente.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
seniorenwoningen.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
seocompanies.uk,nominet_domains_2026-09-03.csv,none
seoinfo.co.uk,nominet_domains_2026-09-03.csv,none
seqd.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
servercooling.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
sharedbestpractice.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
sharedbestpractise.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
shareticker.co.uk,nominet_domains_2026-09-03.csv,none
sharetips.uk,nominet_domains_2026-09-03.csv,none
sheetmaterial.co.uk,nominet_domains_2026-09-03.csv,none
sheetmaterial.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
shekels.co.uk,nominet_domains_2026-09-03.csv,none
shellfish-farming.com,porkbun_domains_2026-09-02.csv,other
shippingcontainerstorage.co.uk,nominet_domains_2026-09-03.csv,none
shippingstorage.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
shirtprinting.uk,nominet_domains_2026-09-03.csv,none
shirts-online.co.uk,nominet_domains_2026-09-03.csv,none
shoedesigns.co.uk,nominet_domains_2026-09-03.csv,none
shoedesigns.uk,nominet_domains_2026-09-03.csv,none
shoppz.uk,nominet_domains_2026-09-03.csv,none
shower-glass.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
shower-toilets.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
showerdesigns.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
shrink-sleeve.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
silikate.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
silverrings.co.uk,nominet_domains_2026-09-03.csv,none
sim-hire.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
singlemaltwhisky.uk,nominet_domains_2026-09-03.csv,none
site-hoarding.com,porkbun_domains_2026-09-02.csv,other
site-maps.co.uk,nominet_domains_2026-09-03.csv,none
siteauction.uk,nominet_domains_2026-09-03.csv,none
sitemarketing.uk,nominet_domains_2026-09-03.csv,none
siteprogress.uk,nominet_domains_2026-09-03.csv,none
siteprogressor.co.uk,nominet_domains_2026-09-03.csv,none
siteprogressor.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
siteprogressor.uk,nominet_domains_2026-09-03.csv,none
siterepair.uk,nominet_domains_2026-09-03.csv,none
siteworkers.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
skatingdeals.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
skattekiste.com,porkbun_domains_2026-09-02.csv,other
skilletpans.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
skiprental.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
skyfreedom.com,porkbun_domains_2026-09-02.csv,none
skyvision.co.uk,nominet_domains_2026-09-03.csv,none
sleepingsensor.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
slevio.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
sliding-door.co.uk,nominet_domains_2026-09-03.csv,none
slidingfoldingdoor.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
slim.org.uk,nominet_domains_2026-09-03.csv,none
slym.co.uk,nominet_domains_2026-09-03.csv,none
slym.uk,nominet_domains_2026-09-03.csv,none
smallbusinesshealthinsurance.uk,nominet_domains_2026-09-03.csv,none
smallmicrowaves.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
smartbusinesssupplies.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
smartheatingcontrols.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
smartmotorhomes.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
smartphone-deal.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
smbmortgages.co.uk,nominet_domains_2026-09-03.csv,none
smebusinessinsurance.uk,nominet_domains_2026-09-03.csv,none
smehealthinsurance.co.uk,nominet_domains_2026-09-03.csv,none
smehealthinsurance.uk,nominet_domains_2026-09-03.csv,none
smemortgage.com,porkbun_domains_2026-09-02.csv,none
smokedfish.uk,nominet_domains_2026-09-03.csv,none
smokevents.co.uk,nominet_domains_2026-09-03.csv,none
snorkeling-masks.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
snorkelling-masks.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
snorkellingmasks.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
snow-travel.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
snowtyres.uk,nominet_domains_2026-09-03.csv,none
socialinfluenceragency.co.uk,nominet_domains_2026-09-03.csv,none
socialinfluenceragency.uk,nominet_domains_2026-09-03.csv,none
socialmarketingagency.uk,nominet_domains_2026-09-03.csv,none
socialmediaagency.uk,nominet_domains_2026-09-03.csv,none
socialmedialinkbuild.uk,nominet_domains_2026-09-03.csv,none
softwaredeveloper.uk,nominet_domains_2026-09-03.csv,none
softwaremaintenance.uk,nominet_domains_2026-09-03.csv,none
sognovacanza.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
soilexcavation.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
solar-chargers.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
solar-installs.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
solar-maintenance.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
solar-outdoor-lights.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
solar-water-heaters.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
solarbins.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
solarinstall.uk,nominet_domains_2026-09-03.csv,none
solarinstallation.uk,nominet_domains_2026-09-03.csv,none
solarpanelling.co.uk,nominet_domains_2026-09-03.csv,none
solderen.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
solidwallinsulation.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
solorpanels.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
sonicbranding.uk,nominet_domains_2026-09-03.csv,none
sophiasbox.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
soundcamera.co.uk,nominet_domains_2026-09-03.csv,none
soundcamera.uk,nominet_domains_2026-09-03.csv,none
soundcameras.co.uk,nominet_domains_2026-09-03.csv,none
soundcameras.com,porkbun_domains_2026-09-02.csv,other
soundcameras.uk,nominet_domains_2026-09-03.csv,none
southernprints.co.uk,dynadot_domains_2026-09-02.csv,afternic_aftermarket
soyrocks.co.uk,nominet_domains_2026-09-03.csv,none
soyrocks.uk,nominet_domains_2026-09-03.csv,none
spectacular.uk,nominet_domains_2026-09-03.csv,none
speelhuisjes.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
spermatozoa.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
splendent.co.uk,nominet_domains_2026-09-03.csv,none
splendent.uk,nominet_domains_2026-09-03.csv,none
sportsreviewinsurance.co.uk,nominet_domains_2026-09-03.csv,none
sportsreviewinsurance.uk,nominet_domains_2026-09-03.csv,none
sportsreviewsinsurance.co.uk,nominet_domains_2026-09-03.csv,none
sportsreviewsinsurance.uk,nominet_domains_2026-09-03.csv,none
sportswearinc.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
spotprices.co.uk,nominet_domains_2026-09-03.csv,none
spreadsheet.uk,nominet_domains_2026-09-03.csv,none
spyingequipment.co.uk,nominet_domains_2026-09-03.csv,none
spyingequipment.uk,nominet_domains_2026-09-03.csv,none
squeezepages.co.uk,nominet_domains_2026-09-03.csv,none
squeezepages.uk,nominet_domains_2026-09-03.csv,none
srcs.co.uk,nominet_domains_2026-09-03.csv,none
stable-doors.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
stablecoin.biz,porkbun_domains_2026-09-02.csv,afternic_aftermarket
staff-audit.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
staff-audits.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
staffaudit.uk,nominet_domains_2026-09-03.csv,none
staffauditing.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
staffauditing.uk,nominet_domains_2026-09-03.csv,none
staffaudits.co.uk,nominet_domains_2026-09-03.csv,none
staffaudits.uk,nominet_domains_2026-09-03.csv,none
staffhealthinsurance.co.uk,nominet_domains_2026-09-03.csv,none
staffhealthinsurance.uk,nominet_domains_2026-09-03.csv,none
stampcollection.co.uk,nominet_domains_2026-09-03.csv,none
standing-desks.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
starterbattery.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
starty.uk,nominet_domains_2026-09-03.csv,none
staticcaravantransport.co.uk,nominet_domains_2026-09-03.csv,none
statichome.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
staticsitebuilder.co.uk,nominet_domains_2026-09-03.csv,none
staticsitebuilder.uk,nominet_domains_2026-09-03.csv,none
staycationretreats.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
steel-frames.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
steellintel.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
stekkerblok.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
steplifts.co.uk,nominet_domains_2026-09-03.csv,none
stocks-analyst.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
stocktokens.co.uk,nominet_domains_2026-09-03.csv,none
stoptheglare.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
storagecentral.co.uk,nominet_domains_2026-09-03.csv,none
storageunithire.co.uk,nominet_domains_2026-09-03.csv,none
strategiccommunications.uk,nominet_domains_2026-09-03.csv,none
stretch-ceilings.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
stretched-ceilings.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
stretchedlimos.co.uk,nominet_domains_2026-09-03.csv,none
structuralinsulatedpanels.co.uk,nominet_domains_2026-09-03.csv,none
strukturiert.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
studentloanadviser.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
studentloandebtsettlement.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
studentstravel.co.uk,nominet_domains_2026-09-03.csv,none
studentvacancies.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
studioflat.uk,nominet_domains_2026-09-03.csv,none
studioflats.uk,nominet_domains_2026-09-03.csv,none
sublimationprinting.co.uk,nominet_domains_2026-09-03.csv,none
sultry.uk,nominet_domains_2026-09-03.csv,none
summarisation.com,porkbun_domains_2026-09-02.csv,none
summarising.co.uk,nominet_domains_2026-09-03.csv,none
summerhousesforsale.co.uk,nominet_domains_2026-09-03.csv,none
sunshine.org.uk,nominet_domains_2026-09-03.csv,none
superbowlonline.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
supercardealers.co.uk,nominet_domains_2026-09-03.csv,none
supercardealership.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
supercarhireuk.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
supercarlease.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
superyachtinteriordesign.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
surfcentre.co.uk,nominet_domains_2026-09-03.csv,none
surgeryhealthcare.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
surgerylight.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
suspenderbelt.co.uk,nominet_domains_2026-09-03.csv,none
sustainableagriculture.uk,nominet_domains_2026-09-03.csv,none
suvinsurance.co.uk,nominet_domains_2026-09-03.csv,none
suvinsurance.uk,nominet_domains_2026-09-03.csv,none
sweeper-hire.co.uk,nominet_domains_2026-09-03.csv,none
sweetshampers.co.uk,nominet_domains_2026-09-03.csv,none
swimmingpoolhire.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
swisswealthm.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
switchlenders.co.uk,nominet_domains_2026-09-03.csv,none
sydneyautorentals.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
syndicatedloandirect.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
syntheticfiberropes.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
syntheticteakdecking.co.uk,nominet_domains_2026-09-03.csv,none
tabletcomputers.co.uk,nominet_domains_2026-09-03.csv,none
tail-lift.co.uk,nominet_domains_2026-09-03.csv,none
tail-lift.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
tailcoat.co.uk,nominet_domains_2026-09-03.csv,none
tailoreddoors.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
taiwanmortgage.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
takeoutloan.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
tankerloading.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
tanzaniasafari.uk,nominet_domains_2026-09-03.csv,none
tarmacadam.uk,nominet_domains_2026-09-03.csv,none
task-audits.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
taskaudit.uk,nominet_domains_2026-09-03.csv,none
taskaudits.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
taskaudits.uk,nominet_domains_2026-09-03.csv,none
taxistuttgart.org,dynadot_domains_2026-09-02.csv,afternic_aftermarket
tborg.uk,nominet_domains_2026-09-03.csv,none
teahampers.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
teakdresser.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
team-audits.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
teamaudit.uk,nominet_domains_2026-09-03.csv,none
teamauditing.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
teamaudits.co.uk,nominet_domains_2026-09-03.csv,none
teamaudits.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
teamhelp.uk,nominet_domains_2026-09-03.csv,none
tech-jobs.co.uk,nominet_domains_2026-09-03.csv,none
techentrepreneur.uk,nominet_domains_2026-09-03.csv,none
teethwhitener.uk,nominet_domains_2026-09-03.csv,none
tegelwerk.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
teknolojisa.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
teleprojector.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
telescopen.com,porkbun_domains_2026-09-02.csv,other
telomerase.co.uk,nominet_domains_2026-09-03.csv,none
telomerase.uk,nominet_domains_2026-09-03.csv,none
tempemployment.co.uk,nominet_domains_2026-09-03.csv,none
temporaryhelp.co.uk,nominet_domains_2026-09-03.csv,none
tenant-insurance.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
tenantscontentsinsurance.uk,nominet_domains_2026-09-03.csv,none
tennisbetting.co.uk,nominet_domains_2026-09-03.csv,none
tennisequipment.co.uk,nominet_domains_2026-09-03.csv,none
tensile-testing.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
terj.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
terracepaint.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
terrazzo-flooring.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
tethered.uk,nominet_domains_2026-09-03.csv,none
textile-testing.co.uk,nominet_domains_2026-09-03.csv,none
textiletesting.co.uk,nominet_domains_2026-09-03.csv,none
thailandstocks.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
thankless.co.uk,nominet_domains_2026-09-03.csv,none
the-modern-developer.com,porkbun_domains_2026-09-02.csv,other
thecentralbanker.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
thecurrencyrate.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
thedales.uk,nominet_domains_2026-09-03.csv,none
themarketingmix.uk,nominet_domains_2026-09-03.csv,none
thepasturedegg.com,porkbun_domains_2026-09-02.csv,other
thepasturedeggcompany.co.uk,porkbun_domains_2026-09-02.csv,other
thepasturedeggcompany.com,porkbun_domains_2026-09-02.csv,other
thepasturedeggcompany.uk,porkbun_domains_2026-09-02.csv,other
thermalcameras.uk,nominet_domains_2026-09-03.csv,none
thingsinsurance.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
thoroughcleaners.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
thrive-creative.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
ticketsconcertssports.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
tile-cutter.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
tile-cutters.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
tile-trims.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
tiletrimmer.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
tiletrimmers.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
tiling-calculator.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
tiling-calculators.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
tilingtrimmer.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
tilingtrimmers.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
timberjoists.co.uk,nominet_domains_2026-09-03.csv,none
timeinvested.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
tischrechner.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
toadstool.uk,nominet_domains_2026-09-03.csv,none
todo-agent.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
todolists.uk,nominet_domains_2026-09-03.csv,none
tokenisedgold.co.uk,nominet_domains_2026-09-03.csv,none
tolet.biz,porkbun_domains_2026-09-02.csv,afternic_aftermarket
toletonline.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
toolbelts.co.uk,nominet_domains_2026-09-03.csv,none
topicalauthority.co.uk,nominet_domains_2026-09-03.csv,none
topquality.uk,nominet_domains_2026-09-03.csv,none
toprackets.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
toptengadgets.co.uk,nominet_domains_2026-09-03.csv,none
totebag.uk,nominet_domains_2026-09-03.csv,none
touchscreens.uk,nominet_domains_2026-09-03.csv,none
toughened-glass.com,porkbun_domains_2026-09-02.csv,other
tourercaravans.co.uk,nominet_domains_2026-09-03.csv,none
tourercaravans.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
traction-boards.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
tradecalculators.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
tradefuturesonline.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
tradenonline.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
traderboltai.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
traditionalcarpentry.co.uk,nominet_domains_2026-09-03.csv,none
trafficmodelling.com,porkbun_domains_2026-09-02.csv,other
trainingvideo.uk,nominet_domains_2026-09-03.csv,none
transitioning.uk,nominet_domains_2026-09-03.csv,none
travel-backpacks.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
travel-packs.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
treadmill-sale.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
treadmill-sales.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
trekkingsaddles.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
turbine-maintenance.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
turbinelease.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
turboreconditioning.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
turf-mesh.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
turrettrucks.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
twinning.uk,nominet_domains_2026-09-03.csv,none
ucit.uk,nominet_domains_2026-09-03.csv,none
ucits.co.uk,nominet_domains_2026-09-03.csv,none
ucits.uk,nominet_domains_2026-09-03.csv,none
ujei.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
ujoi.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
ukairtaxis.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
ukbiota.com,porkbun_domains_2026-09-02.csv,other
